,Artist,Track,Spotify_ID,danceability,energy,acousticness,instrumentalness,liveness,valence,tempo,key,loudness,mode,duration_ms,time_signature
2581,Jon Pardi,Ain't Always The Cowboy,77XoAnllT85lmR9WP0D8dS,0.539,0.837,0.0094,0,0.262,0.551,151.913,9,-3.458,1,220881,4
2582,SZA Featuring Ty Dolla $ign,Hit Different,7Bar1kLTmsRmH6FCKKMEyU,0.679,0.516,0.199,0,0.0965,0.716,120.074,0,-6.371,0,202008,4
2583,Lil Durk,The Voice,7eO7rOwH5qVD3UWpO97qTI,0.754,0.661,0.173,0,0.16,0.313,82.988,0,-6.811,1,209299,4
2584,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",Relacion,35UUpTmrcFXNIVIN26ujXl,0.793,0.771,0.0337,1.51e-06,0.284,0.835,171.943,5,-3.417,1,247308,4
2585,Big Sean Featuring Post Malone,Wolves,33gwZOGJWEZ7dRWPqPxBEZ,0.724,0.675,0.0978,9.41e-06,0.351,0.325,160.048,2,-5.267,1,199758,4
2586,Big Sean Featuring Travis Scott,Lithuania,4VLTxHOyFX5FRtkpsFm5Pc,0.676,0.82,0.0493,0,0.615,0.618,152.028,7,-5.217,1,199250,4
2587,Big Sean Featuring Nipsey Hussle,Deep Reverence,1C4EqJ63vKISOJT700fLBh,0.631,0.848,0.138,0,0.379,0.265,91.879,9,-4.839,0,231352,4
2588,Russell Dickerson,Love You Like I Used To,1D7cfiC5mxqHfTCcOiRBej,0.501,0.788,0.12,0,0.137,0.61,152.047,10,-4.624,1,186613,4
2589,Big Sean Featuring Ty Dolla $ign & Jhene Aiko,Body Language,6FXsrAH7Zol1jusSeJIoYA,0.711,0.838,0.00607,0,0.0898,0.53,80.024,11,-3.553,0,224770,4
2590,Matt Stell,Everywhere But On,0ifYeH4gNXEyba41xr3I1w,0.563,0.722,0.0345,0,0.0795,0.309,149.903,6,-3.972,1,192587,4
2591,Big Sean,Why Would I Stop?,46hDiH4YvAWXE04GskkIHS,0.778,0.727,0.0212,0,0.101,0.218,119.972,1,-6.115,0,152263,4
2592,YoungBoy Never Broke Again Featuring Lil Wayne,My Window,7IECs9d4Rrlpa7tiHOCE1w,0.778,0.662,0.187,0,0.116,0.571,149.935,8,-6.081,0,192000,4
2593,Marshmello & Demi Lovato,OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv,0.743,0.837,0.0172,0,0.0743,0.263,103.072,1,-5.025,0,159863,4
2594,YoungBoy Never Broke Again,Drug Addiction,1jWHtG4UXwH7JkEGY559Pa,0.819,0.738,0.47,0,0.117,0.676,139.957,1,-5.159,0,164650,4
2595,Andrew Jannakos,Gone Too Soon,07mnxqYqssab1EEBynCuQ4,0.529,0.723,0.0175,0,0.364,0.459,119.942,4,-6.022,0,169255,4
2596,YoungBoy Never Broke Again,Dead Trollz,6sk8haR99TFmwp9S5U7fac,0.524,0.832,0.0508,0,0.632,0.761,111.142,6,-4.351,1,209528,5
2597,YoungBoy Never Broke Again,Cross Roads,16oNc3gAxjqO7ifVoEYqCR,0.714,0.722,0.0735,0,0.114,0.439,143.019,0,-5.685,1,168046,4
2598,YoungBoy Never Broke Again,The Last Backyard...,17BBRv0iYOVlcbMjJUSfBO,0.592,0.691,0.355,0,0.217,0.815,159.708,6,-6.325,1,156130,4
2599,YoungBoy Never Broke Again,Right Foot Creep,6FiySur7YZL0Kff2YVGsEB,0.725,0.79,0.346,0,0.195,0.815,157.99,3,-4.773,0,159086,4
2600,VEDO,You Got It,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,0.143,0,0.118,0.394,122.074,5,-8.937,1,203145,4
2601,YoungBoy Never Broke Again,Dirty Stick,0nEWVyeYLtIi3JUHpASGiU,0.614,0.789,0.178,0,0.396,0.349,106.704,0,-4.859,1,169953,5
2602,Justin Bieber Featuring Chance The Rapper,Holy,4jY9bGfN2EdXVMzFCs5hH7,0.673,0.704,0.196,0,0.0898,0.372,86.919,6,-8.056,1,212093,4
2603,Sam Smith,Diamonds,5hvwx5i67IwnCkjl9VHkNv,0.653,0.667,0.154,0,0.107,0.556,104.181,10,-6.764,0,213869,4
2604,Keith Urban Duet With P!nk,One Too Many,5NUXE8W12lWcUXgJRCjeEw,0.697,0.535,0.247,0,0.569,0.594,82.959,4,-6.504,1,203893,4
2605,Luke Combs Featuring Amanda Shires,Without You,3zxAw8PaqpeGZ3Pakkxv3J,0.522,0.659,0.307,0,0.102,0.355,141.996,6,-6.016,1,224987,4
2606,Lil Tecca & Lil Uzi Vert,Dolly,77Xwqkw7VrV8E5FCq9JhO8,0.664,0.586,0.212,0,0.216,0.589,88.502,7,-7.813,0,179813,5
2607,Lil Tecca & Polo G Featuring Lil Durk,When You Down,5kTn07V96U8LyoQgz6DZzX,0.514,0.634,0.235,0,0.13,0.308,76.181,1,-6.514,1,193013,4
2608,Anitta Featuring Cardi B & Myke Towers,Me Gusta,287YaMKnXGlMUqt0A3LOPa,0.91,0.604,0.448,0,0.0863,0.807,110.075,6,-4.392,0,180788,4
2609,YFN Lucci,Wet. (She Got That...),4GurWpxvH3NoWz9f9wirPq,0.695,0.642,0.238,0,0.359,0.316,128.022,1,-6.13,0,209848,4
2610,Sada Baby Featuring Nicki Minaj,Whole Lotta Choppas,6hLZzCS4E7AWo3PRBWy6az,0.926,0.762,0.000718,0,0.117,0.277,127.931,1,-1.887,1,153750,4
2611,DaBaby Featuring Young Thug,Blind,2T5NBwKRySiCR78vVk08vr,0.709,0.679,0.0115,0,0.0971,0.754,162.973,11,-6.503,0,153467,4
2612,Travis Scott Featuring Young Thug & M.I.A.,Franchise,4jVBIpuOiMj1crqd8LoCrJ,0.835,0.699,0.00671,0,0.195,0.547,154.981,8,-5.405,0,202795,4
2613,Machine Gun Kelly & Halsey,Forget Me Too,1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,0.000417,0.0086,0.194,0.522,99.975,1,-4.845,1,171621,4
2614,Polo G,Epidemic,1SjBcdzWbs79UTCrH4qXJf,0.616,0.617,0.128,0,0.177,0.476,175.929,1,-8.431,1,177273,4
2615,Machine Gun Kelly,Bloody Valentine,6mADjHs6FXdroPzEGW6KVJ,0.533,0.858,0.00021,0,0.148,0.506,160.057,2,-4.212,1,205159,4
2616,Ne-Yo & Jeremih,U 2 Luv,3862MQcbNmghGJDfk8cOJi,0.626,0.592,0.138,0.000312,0.0957,0.65,177.715,6,-7.085,1,208216,4
2617,Zayn,Better,1dLXLETYiZohIZWnse4ypG,0.637,0.418,0.353,0,0.131,0.0807,84.295,2,-7.137,1,174517,4
2618,Machine Gun Kelly,Drunk Face,3k0YJnqMKRZb8swo86vCkq,0.691,0.77,0.0282,0,0.497,0.344,90.024,7,-4.578,0,143901,4
2619,Chris Lane,"Big, Big Plans",7yNJCsUH3tXlpQiHSsAc5l,0.574,0.58,0.076,0,0.12,0.4,149.974,7,-6.091,1,187307,4
2620,Karol G,"Ay, Dios Mio!",1rd6KAjL8LZvV6CpTElZL8,0.715,0.706,0.496,0.00134,0.106,0.522,179.997,11,-4.423,1,189840,4
2621,Niko Moon,Good Time,5Kpg1A7BOHpBbaT3H3xqd3,0.79,0.646,0.132,0,0.295,0.641,138.047,5,-5.878,1,214707,4
2622,Ritt Momney,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,0.0563,0.00089,0.11,0.151,91.066,6,-10.778,0,210463,4
2623,Tory Lanez,Money Over Fallouts,6wxQ60q4I3qWNjwBgftVN0,0.568,0.665,0.03,0,0.205,0.444,124.741,8,-7.356,1,282106,5
2624,21 Savage & Metro Boomin,Runnin,5SWnsxjhdcEDc7LJjq9UHk,0.819,0.626,0.00748,0.101,0.167,0.415,143.01,10,-4.574,0,195906,4
2625,21 Savage & Metro Boomin Featuring Drake,Mr. Right Now,4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,0.231,0,0.133,0.704,172.08,5,-5.563,1,193839,4
2626,Shawn Mendes,Wonder,5KCbr5ndeby4y4ggthdiAb,0.333,0.637,0.131,1.8e-05,0.149,0.132,139.898,1,-4.904,0,172693,4
2627,21 Savage & Metro Boomin,Glock In My Lap,6pcywuOeGGWeOQzdUyti6k,0.847,0.733,0.00574,1.04e-05,0.151,0.202,130.029,10,-6.439,0,193591,4
2628,Fleetwood Mac,Dreams,0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0.0644,0.00428,0.128,0.789,120.151,0,-9.744,1,257800,4
2629,21 Savage & Metro Boomin Featuring Young Thug,Rich N*gga Sh*t,1Wt5tponmRQp7JgasjIvSf,0.82,0.718,0.438,0,0.11,0.599,97.994,1,-5.417,0,190331,4
2630,Megan Thee Stallion Featuring Young Thug,Don't Stop,3yv7994DWTEk3ihwy75YBQ,0.933,0.757,0.00184,0,0.135,0.544,137.993,2,-3.212,1,187941,4
2631,21 Savage & Metro Boomin,Slidin,7fxSLnklnayJNBIKntXedZ,0.774,0.706,0.00163,1.28e-06,0.104,0.382,152.891,2,-6.494,1,185037,4
2632,21 Savage & Metro Boomin,Many Men,3CDVMejYHnB1SkEEx0T1N4,0.635,0.793,0.000647,0.747,0.113,0.281,77.594,10,-4.333,0,201856,4
2633,Why Don't We,Fallin',5GhJIMWAw0uMLgkdbt6uMz,0.606,0.9,0.0101,0,0.075,0.233,133.963,0,-4.504,1,216504,4
2634,Bryson Tiller Featuring Drake,Outta Time,4SCnCPOUOUXUmCX2uHb3r7,0.714,0.582,0.0129,0,0.0774,0.338,92.819,5,-7.272,0,198822,4
2635,21 Savage & Metro Boomin,My Dawg,42Tohunwlh34o0mgxYx5iq,0.831,0.532,0.0652,0,0.464,0.364,140.105,0,-5.319,0,181716,4
2636,21 Savage & Metro Boomin,Brand New Draco,4V9ynsDPwHtdItksqjuRu0,0.697,0.709,0.041,0.000296,0.0886,0.439,155.023,11,-6.642,0,202420,4
2637,BLACKPINK,Lovesick Girls,4Ws314Ylb27BVsvlZOy30C,0.654,0.707,0.00559,0,0.0873,0.448,127.97,6,-5.661,1,194765,4
2638,21 Savage & Metro Boomin Featuring Young Nudy,Snitches & Rats,3WaDoMDQRqDdgtCDLxanpN,0.821,0.671,0.00843,8.5e-05,0.0972,0.494,145.953,9,-5.893,1,187773,4
2639,21 Savage & Metro Boomin,No Opp Left Behind,50I7FNN2rl2rWiNwGxS146,0.823,0.703,0.0161,1.35e-06,0.294,0.26,178.043,8,-2.691,1,194214,4
2640,Dua Lipa Featuring DaBaby,Levitating,463CkQjx2Zk1yXoBuierM9,0.702,0.825,0.00883,0,0.0674,0.915,102.977,6,-3.787,0,203064,4
2641,21 Savage & Metro Boomin,Steppin On N*ggas,6higdpilQBtxJDp1vUuPaw,0.842,0.646,0.000816,2.83e-05,0.0636,0.726,89.517,7,-3.897,1,140833,4
2642,21 Savage & Metro Boomin,RIP Luv,1wGnp7ejkCuXRsehXx0PNP,0.63,0.399,0.105,0.174,0.234,0.0657,183.016,5,-9.869,0,214192,3
2643,Bryson Tiller,Always Forever,1LV5cAo02H8h5YlZNcjULM,0.605,0.489,0.168,2.36e-06,0.187,0.326,147.341,10,-7.234,0,170053,4
2644,Bryson Tiller,Years Go By,4SVTus5gJc5cfkFZ8ELK1p,0.374,0.577,0.0279,5.6e-06,0.562,0.0658,184.201,1,-7.085,1,179976,4
2645,21 Savage & Metro Boomin,Said N Done,11XegnWeJHBDtj9IsNwngu,0.775,0.566,0.0381,0.000341,0.127,0.479,160.351,11,-6.661,1,231831,4
2646,Bebe Rexha Featuring Doja Cat,"Baby, I'm Jealous",2fTdRdN73RgIgcUZN33dvt,0.737,0.867,0.0398,0,0.32,0.506,98.05,11,-2.259,0,175873,4
2647,Kelsea Ballerini,Hole In The Bottle,2yySWxfeRN2QRZnFMnYMQl,0.478,0.873,0.0486,0,0.374,0.739,104.365,4,-3.637,1,155668,4
2648,Clairo,Sofia,7B3z0ySL9Rr0XvZEAjWZzM,0.744,0.619,0.598,0.00372,0.231,0.641,112.997,0,-9.805,1,188387,4
2649,Justin Bieber & benny blanco,Lonely,7MqGk11plykqJPGwugi8ns,0.619,0.241,0.9,0,0.116,0.0719,79.461,11,-7.102,0,149190,4
2650,Yung Bleu Featuring Drake,You're Mines Still,7E2C5rBLpCKwQlhJPVFBRS,0.575,0.609,0.317,0,0.105,0.339,83.004,5,-4.88,0,226220,4
2651,G-Eazy Featuring blackbear,Hate The Way,3QGppKBPd9gHOgHJzRbVIw,0.569,0.865,0.0673,0,0.312,0.361,82.011,4,-3.844,0,214363,4
2652,Larray,Canceled,3VxOgQ9o1aKonFx4d5lPR3,0.647,0.803,0.137,4.06e-06,0.0952,0.55,82.108,11,-5.36,0,173880,4
2653,Kenny Chesney,Happy Does,2v08cjj3Th8RpfJgluECcj,0.715,0.665,0.3,0,0.123,0.597,109.018,6,-5.486,1,168733,4
2654,BRS Kash,Throat Baby (Go Baby),15C4TnrrVdym7UykxQIOTZ,0.878,0.475,0.00984,0,0.167,0.397,131.988,1,-8.42,0,211610,4
2655,T.I. Featuring Lil Baby,Pardon,5W3z7a1dBlERTBAye0murh,0.955,0.587,0.181,0,0.585,0.901,111.975,10,-5.894,0,259958,4
2656,Lady A,Champagne Night,48F2xnWq3LuzYWML327Z2r,0.523,0.927,0.0272,5.98e-06,0.168,0.939,149.929,4,-2.796,1,185070,4
2657,Ariana Grande,Positions,35mvY5S1H3J2QZyna3TFe0,0.737,0.802,0.468,0,0.0931,0.682,144.015,0,-4.771,1,172325,4
2658,Luke Combs,Forever After All,6IBcOGPsniK3Pso1wHIhew,0.487,0.65,0.191,0,0.0933,0.456,151.964,0,-5.195,1,232533,4
2659,Jack Harlow,Tyler Herro,4DuUwzP4ALMqpquHU0ltAB,0.794,0.756,0.11,0,0.247,0.775,123.066,5,-7.16,0,156498,4
2660,Ty Dolla $ign Featuring Post Malone,Spicy,5IUtvfNvOyVYZUa6AJFrnP,0.782,0.51,0.143,0,0.115,0.118,99.993,4,-5.724,0,143375,4
2661,Luke Combs,The Other Guy,0jcZ1uIHmvh6Is9T6hXOUk,0.567,0.726,0.216,0,0.12,0.319,141.92,6,-4.705,1,190720,4
2662,H.E.R.,Damage,0KS2h61pHQ4WmOwruD7uxD,0.646,0.696,0.113,0,0.115,0.18,81.336,1,-6.505,1,223415,4
2663,Saweetie Featuring Jhene Aiko,Back To The Streets,1qkjOM8bJESLxmaTFiV6Zx,0.866,0.802,0.19,2.15e-05,0.102,0.551,101.993,4,-4.168,1,189496,4
2664,The Kid LAROI,So Done,5psEZhQu6lukjhavJo4AbC,0.719,0.598,0.232,0,0.115,0.303,142.592,9,-6.254,1,126521,4
2665,Luke Combs,Cold As You,7IWV29mryrqtO0JVgnPtfv,0.598,0.846,0.0527,0,0.113,0.328,144.04,6,-4.956,1,186107,4
2666,DaBaby,Practice,4Z5FyQlevoHoa5FsIVKZju,0.849,0.536,0.0239,0,0.126,0.308,141.964,1,-7.307,1,122587,4
2667,Farruko,La Toxica,15OjBeqNX3bShsGYQbteRv,0.659,0.701,0.0882,0,0.0866,0.623,91.97,9,-4.107,1,180520,4
2668,Joel Corry X MNEK,Head & Heart,6cx06DFPPHchuUAcTxznu9,0.734,0.874,0.168,1.14e-05,0.0489,0.905,122.953,8,-3.158,1,166028,4
2669,Little Big Town,"Wine, Beer, Whiskey",5avVDmK9FVJpd3MDO8I3Zl,0.727,0.914,0.617,0,0.596,0.784,106.021,7,-5.85,1,196160,4
2670,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35,3jjBPF4NDMCU51psU8JPpR,0.88,0.662,0.205,0,0.227,0.726,109.988,0,-5.766,1,182438,4
2671,Bad Bunny & Jhay Cortez,Dakiti,47EiUVwUp4C9fGccaPuUCS,0.731,0.573,0.401,5.22e-05,0.113,0.145,109.928,4,-10.059,0,205090,4
2672,Ariana Grande Featuring Doja Cat,Motive,5GkQIP5mWPi4KZLLXeuFTT,0.789,0.742,0.0681,0,0.166,0.661,116.965,10,-5.664,0,167990,4
2673,Ariana Grande Featuring The Weeknd,Off The Table,7E1jVNoWuemqUryI4FxsVD,0.411,0.522,0.519,0,0.398,0.382,88.332,0,-7.295,1,239949,1
2674,Ariana Grande,pov,3UoULw70kMsiVXxW0L3A33,0.487,0.534,0.36,0,0.1,0.173,131.798,0,-5.664,0,201882,4
2675,Ariana Grande,Just Like Magic,7Dx9Z6Aon1qPS2N0rHSWTe,0.719,0.607,0.08,0,0.125,0.464,128.006,8,-5.156,1,149900,4
2676,Ariana Grande,Shut Up,3ko9jEHNt4O5fjKN65ULJp,0.499,0.462,0.801,0,0.0946,0.599,127.698,0,-5.308,1,157710,4
2677,Ariana Grande,Nasty,0sci7ppTZFm4mjcH3nu8yO,0.772,0.506,0.0814,1.1e-05,0.182,0.456,127.894,6,-6.558,0,200733,4
2678,Ariana Grande Featuring Ty Dolla $ign,Safety Net,14gkWVFMwdxBMyqBw1wmIg,0.552,0.599,0.0703,0,0.0986,0.0916,161.884,1,-5.75,0,208457,4
2679,Ariana Grande,Six Thirty,2IKJtXeR5UsaUjZB46fTOK,0.739,0.516,0.67,0,0.151,0.434,120.109,0,-7.154,1,183874,4
2680,Ariana Grande,My Hair,6u7gmPOz7pzzaeR9xSBpsR,0.686,0.526,0.0815,7.75e-06,0.144,0.372,92.013,0,-6.842,1,158436,4
2681,Ariana Grande,Obvious,0q85C1JiECyYIQthz1posA,0.624,0.672,0.0967,0,0.155,0.26,159.852,0,-5.334,1,146959,4
2682,Ariana Grande,West Side,1whfVLMKWqAX3uk97VXsNN,0.688,0.455,0.186,0,0.0794,0.557,87.865,11,-8.632,0,132279,4
2683,Ariana Grande,Love Language,6NYtLvyThMT0oALFdJFdzq,0.688,0.573,0.0686,0,0.0749,0.553,110.034,10,-5.03,0,179861,4
2684,Trippie Redd,Weeeeee,2PI3qpTqYowwMzOSQRuj73,0.729,0.503,0.111,0,0.123,0.152,134.927,0,-8.229,1,152920,4
2685,"Lil Durk, 6LACK & Young Thug",Stay Down,6w4PV16oMh5I6ZOCvig0hK,0.813,0.57,0.0909,0,0.0982,0.676,109.07,3,-8.409,0,169330,4
2686,DJ Chose Featuring BeatKing,Thick,52ySvuxscDGsXUVsci1Kpa,0.877,0.747,0.0288,0,0.273,0.679,145.162,4,-5.873,1,205296,4
2687,Jason Derulo,Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,0.0332,0,0.0876,0.753,112.985,2,-4.248,1,190306,4
2688,"Mike WiLL Made-It, Nicki Minaj & YoungBoy Never Broke Again",What That Speed Bout!?,5iZ5wjTTxSIv8Cfrhj6Jla,0.755,0.81,0.125,0,0.382,0.297,101.93,10,-4.061,0,171165,4
2689,King Von,Took Her To The O,7fEoXCZTZFosUFvFQg1BmW,0.82,0.592,0.0149,4.71e-06,0.121,0.4,159.98,1,-7.002,1,196180,4
2690,NAV Featuring Lil Baby,Don't Need Friends,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
2691,King Von Featuring Polo G,The Code,5NOUjBikzECEJyZMTxtErD,0.831,0.62,0.0582,0,0.119,0.568,133.17,6,-8.397,0,202413,4
2692,The Kid LAROI Featuring YoungBoy Never Brok Again & Internet Money,Tragic,13EW51DKru044OJDJ9Bm8o,0.779,0.642,0.0383,0,0.2,0.388,82.363,8,-6.321,0,153147,4
2693,King Von Featuring Lil Durk,All These N**gas,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
2694,King Von Featuring Lil Durk,Crazy Story 2.0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
2695,The Kid LAROI,Always Do,3QCU8BT0zDS9LPVfEhRFEE,0.762,0.426,0.0442,0,0.0858,0.582,167.827,8,-6.865,1,151705,4
2696,NAV With Gunna,Young Wheezy,0bMyxvtbPa7HFemLjzw0xX,0.917,0.529,0.00998,0,0.0884,0.289,122.0,1,-3.785,0,151481,4
2697,Darius Rucker,Beers And Sunshine,36ISlLb12gKuCCVTYXC0gb,0.57,0.645,0.134,0,0.147,0.677,81.084,5,-5.816,1,178279,4
2698,Billie Eilish,Therefore I Am,54bFM56PmE4YLRnqpW6Tha,0.889,0.34,0.218,0.13,0.055,0.716,94.009,11,-7.773,0,174321,4
2699,CJ,Whoopty,5vGLcdRuSbUhD8ScwsGSdA,0.719,0.648,0.2,0,0.127,0.66,140.201,3,-7.6,0,123263,4
2700,The Kid LAROI Featuring Machine Gun Kelly,"F*ck You, Goodbye",0DYNL4xbYWgNzppUamtyR4,0.721,0.632,0.0693,0,0.291,0.296,92.057,5,-6.695,0,144860,4
2701,Future & Lil Uzi Vert,Drankin N Smokin,0k7wmahjkn389wAZdz19Cv,0.752,0.658,0.0421,0,0.0927,0.387,151.951,0,-6.297,1,213520,4
2702,Lil Nas X,Holiday,6zFMeegAMYQo0mt8rXtrli,0.81,0.511,0.12,0,0.0832,0.837,151.947,5,-6.924,0,154998,4
2703,Future & Lil Uzi Vert,Stripes Like Burberry,6lt8iodSkYWEV0ifKCSlfg,0.758,0.574,0.216,0,0.144,0.706,144.081,9,-7.833,0,274313,4
2704,Future & Lil Uzi Vert,That's It,5n6gBhdEjCuj3obgCoTEFD,0.94,0.532,0.12,0,0.0925,0.599,123.043,11,-5.998,0,228796,4
2705,Future & Lil Uzi Vert,Real Baby Pluto,1rP5gAqMlm8d6UnfseuzSm,0.898,0.567,0.0165,0,0.109,0.602,141.973,1,-6.446,1,196636,4
2706,Phoebe & Maggie,Iris,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
2707,Future & Lil Uzi Vert,Marni On Me,6NaVCCFGylOLZAgk5eTTid,0.759,0.52,0.0187,0,0.313,0.116,123.189,2,-7.042,1,133171,4
2708,Future & Lil Uzi Vert,Million Dollar Play,7liO3TEHfUqLnIlN54CW1D,0.839,0.502,0.11,0,0.115,0.585,150.07,0,-5.886,0,166637,4
2709,Future & Lil Uzi Vert,Sleeping On The Floor,0DUHmrwC8ZviGGC2o2JBy1,0.851,0.621,0.0233,0,0.161,0.532,150.969,11,-6.679,1,167397,4
2710,Thomas Rhett,What's Your Country Song,4oR2cCQGs0Yt0Mgr2diV6V,0.359,0.706,0.000602,0,0.285,0.479,174.079,5,-6.151,1,171333,4
2711,Future & Lil Uzi Vert,Plastic,6GK5du9ndZ7ZwMBrTRTGMH,0.773,0.505,0.0485,0,0.158,0.142,160.031,5,-5.716,0,193859,4
2712,Future,Rockstar Chainz,0NXeZp31dd0cJ9t8FdKsTg,0.867,0.517,0.0116,0,0.31,0.271,143.043,2,-6.914,1,181040,4
2713,Future & Lil Uzi Vert,Bought A Bad Bitch,5syD6f38Jhckk5g9DgoCta,0.866,0.72,0.112,0,0.172,0.785,136.077,7,-6.641,0,210175,4
2714,BTS,Life Goes On,249gnXrbfmV8NG6jTEMSwD,0.566,0.716,0.00691,0,0.37,0.45,81.068,1,-5.733,1,207481,4
2715,Shawn Mendes & Justin Bieber,Monster,2Z8yfpFX0ZMavHkcIeHiO1,0.652,0.383,0.0676,0,0.0828,0.549,145.765,2,-7.076,0,178994,4
2716,Megan Thee Stallion,Body,0A1hoCfMLkiAgvhWkkucJa,0.914,0.732,0.0166,0,0.107,0.469,94.066,8,-6.1,0,171067,4
2717,BTS,Blue & Grey,0n2moJpAEWHwaPYYjkzMDl,0.547,0.605,0.42,0,0.125,0.364,121.953,8,-6.755,1,254950,4
2718,BTS,Stay,2pB41rjw8a2y7pC06vdBkp,0.723,0.621,0.0848,0,0.0705,0.559,128.951,1,-5.428,1,243800,4
2719,Morgan Wallen,Somebody's Problem,0SErdEdRcVX1uJCf1eTGYH,0.657,0.54,0.662,0,0.123,0.625,136.97,5,-7.675,1,161773,4
2720,Morgan Wallen,Still Goin Down,096YtKWNRXdmYKFLelSBto,0.58,0.751,0.49,0,0.277,0.718,148.108,7,-5.078,1,186293,4
2721,Miley Cyrus Featuring Dua Lipa,Prisoner,5JqZ3oqF00jkT81foAFvqg,0.781,0.67,0.0103,0,0.0761,0.595,127.99,3,-3.912,0,169333,4
2722,BTS,Fly To My Room,3QH8rQGNFX8VLbCgZ7uPTS,0.764,0.526,0.0484,0,0.0718,0.588,114.91,11,-7.355,1,222243,4
2723,BTS,Telepathy,2FVpOsjT1iquZ3SpCjZ9Ne,0.787,0.669,0.00782,0,0.123,0.57,104.994,5,-4.333,0,202313,4
2724,Megan Thee Stallion Featuring DaBaby,Cry Baby,4aarlAfLKVCTxUDNgbwhjH,0.957,0.437,0.00402,0,0.219,0.616,130.058,11,-7.882,1,137984,4
2725,BTS,Dis-ease,54DmTIv86D3sYdiawjULQ0,0.731,0.845,0.0132,0,0.0782,0.484,101.085,8,-5.352,1,239722,4
2726,Megan Thee Stallion,Shots Fired,3yhhv0VCmKkAWD9ysDLpTE,0.826,0.655,0.000761,0,0.0841,0.45,184.057,2,-4.775,1,170871,4
2727,Morgan Wallen,Livin' The Dream,2L4YgbxxwmwafMqLIjSx8q,0.621,0.754,0.575,0.00484,0.213,0.441,127.036,7,-5.904,0,239120,4
2728,Meek Mill Featuring Lil Durk,Pain Away,1SBgI8NDCkKLFFQgwzmsVX,0.421,0.609,0.0751,0,0.12,0.105,80.611,1,-6.467,0,196627,4
2729,Megan Thee Stallion Featuring City Girls & Hot Girl Meg,Do It On The Tip,2993VQSr7a2Dj5hI5xcWG0,0.943,0.528,0.00291,0,0.0858,0.608,97.542,0,-8.631,1,167370,4
2730,Megan Thee Stallion,Circles,08TILUAN56HJoS1d9mNRty,0.842,0.789,0.0265,0,0.355,0.795,111.113,6,-8.733,0,170641,4
2731,Karol G,Bichota,7vrJn5hDSXRmdXoR30KgF1,0.863,0.666,0.212,0.000493,0.103,0.838,163.908,1,-4.158,0,178947,4
2732,Morgan Wallen,Cover Me Up,0mKnuxVkPi5h0kuvZl44VM,0.549,0.44,0.232,7.37e-06,0.107,0.214,128.01,7,-8.192,1,293707,3
2733,Michael Buble,It's Beginning To Look A Lot Like Christmas,5a1iz510sv2W9Dt1MvFd5R,0.339,0.214,0.908,7.47e-06,0.341,0.363,94.775,4,-11.714,1,206640,3
2734,Bad Bunny & Rosalia,La Noche de Anoche,2XIc1pqjXV3Cr2BQUGNBck,0.856,0.618,0.0303,0,0.0866,0.391,81.993,7,-4.892,1,203201,4
2735,Bad Bunny,Te Mudaste,5RubKOuDoPn5Kj5TLVxSxY,0.811,0.637,0.234,0.000572,0.118,0.471,92.025,10,-4.835,0,130014,4
2736,Bad Bunny,Yo Visto Asi,5fROvzNghPid8mbKNDYvpJ,0.688,0.881,0.0947,0,0.0804,0.677,123.013,7,-4.889,0,191526,4
2737,Trey Lewis,Dicked Down In Dallas,1yhft6ZqYadd4GOrKrmK3a,0.51,0.929,0.0608,5.39e-06,0.101,0.438,122.036,6,-4.685,1,201350,4
2738,Bad Bunny,Haciendo Que Me Amas,26QApq0cuO9brJigr0C0W4,0.584,0.411,0.869,4.47e-05,0.0955,0.412,169.934,10,-7.147,0,217769,4
2739,Bad Bunny,Te Deseo Lo Mejor,23XjN1s3DZC8Q9ZwuorYY4,0.763,0.597,0.158,1.83e-05,0.111,0.194,126.054,1,-5.054,1,139576,4
2740,Kelly Clarkson & Brett Eldredge,Under The Mistletoe,2K4XbdyLxi9jhqVQeyUKRK,0.437,0.802,0.0168,0,0.086,0.704,178.137,2,-5.063,1,225688,4
2741,Bad Bunny,Booker T,26w9NTiE9NGjW1ZvIOd1So,0.883,0.6,0.114,7.94e-06,0.0931,0.691,113.903,7,-7.188,1,156430,4
2742,Bad Bunny,El Mundo Es Mio,36DHxTW2xdr9GG15T9oK9L,0.716,0.522,0.166,6.5e-05,0.113,0.224,76.993,5,-6.834,1,165199,4
